author,comments,device_type,device_url,device_vendor,last_updated,name,os_class,os_name,os_url,os_vendor,tests
,,,,,2024-01-08,Snapcraft.io on Ubuntu 22,,,,,"[{""weight"": ""5"", ""matchtype"": ""exact"", ""testtype"": ""ja4"", ""sslsig"": ""t13d190900_9dc949149365_97f8aa674fd9""}, {""weight"": ""5"", ""matchtype"": ""exact"", ""testtype"": ""ja4"", ""sslsig"": ""t13d291200_723694b0fccc_5671b5df5029""}, {""weight"": ""5"", ""matchtype"": ""exact"", ""testtype"": ""ja4"", ""sslsig"": ""t13d291300_723694b0fccc_2cc26d266019""}, {""weight"": ""5"", ""matchtype"": ""exact"", ""testtype"": ""ja3"", ""sslsig"": ""f35ce21b44ac0b87d3266294bb1b0e20""}, {""weight"": ""5"", ""matchtype"": ""exact"", ""testtype"": ""ja3"", ""sslsig"": ""473cd7cb9faa642487833865d516e578""}, {""weight"": ""5"", ""matchtype"": ""exact"", ""testtype"": ""ja3"", ""sslsig"": ""0d3fcf6999f33c6af23278bf162455d8""}]"
,,,,,2024-07-02,SoftEther VPN,,,,,"[{""weight"": ""5"", ""matchtype"": ""exact"", ""testtype"": ""ja4"", ""sslsig"": ""t13d880900_fcb5b95cb75a_b0d3b4ac2a14""}]"
https://engineering.salesforce.com/tls-fingerprinting-with-ja3-and-ja3s-247362855967/,,,,,2022-09-21,Tor Client,,,,,"[{""weight"": ""5"", ""matchtype"": ""exact"", ""testtype"": ""ja3"", ""sslsig"": ""e7d705a3286e19ea42f587b344ee6865""}, {""weight"": ""5"", ""matchtype"": ""exact"", ""testtype"": ""ja3s"", ""sslsig"": ""a95ca7eab4d47d051a5cd4fb7b6005dc""}]"
xnih13@gmail.com,,,,,2024-01-08,wget,,,,,"[{""weight"": ""5"", ""matchtype"": ""exact"", ""testtype"": ""ja3"", ""sslsig"": ""e91ce64088cf382a3a56b713620f0204""}, {""weight"": ""5"", ""matchtype"": ""exact"", ""testtype"": ""ja4"", ""sslsig"": ""t13d751100_479067518aa3_fb8d5ffd48c1""}]"
Adel Karimi,https://medium.com/@0x4d31/rdp-client-fingerprinting-9e7ac219f7f4,,,,2024-07-02,Windows 10 - RDP,Windows,Windows 10,,Microsoft,"[{""weight"": ""5"", ""matchtype"": ""exact"", ""testtype"": ""ja3"", ""sslsig"": ""ce5f3254611a8c095a3d821d44539877""}]"
Adel Karimi,https://medium.com/@0x4d31/rdp-client-fingerprinting-9e7ac219f7f4,,,,2024-07-02,Windows 2008r2 - RDP,Windows,Windows 2008r2,,Microsoft,"[{""weight"": ""5"", ""matchtype"": ""exact"", ""testtype"": ""ja3"", ""sslsig"": ""e6a4e2358d4eee6122403f3cb835bcbd""}]"
Adel Karimi,https://medium.com/@0x4d31/rdp-client-fingerprinting-9e7ac219f7f4,,,,2024-07-02,Windows 2012 - RDP,Windows,Windows 2012,,Microsoft,"[{""weight"": ""5"", ""matchtype"": ""exact"", ""testtype"": ""ja3"", ""sslsig"": ""bc2874f25a8254edb36147c151527cfa""}]"
Adel Karimi,https://medium.com/@0x4d31/rdp-client-fingerprinting-9e7ac219f7f4,,,,2024-07-02,Windows 2012r2 - RDP,Windows,Windows 2012r2,,Microsoft,"[{""weight"": ""5"", ""matchtype"": ""exact"", ""testtype"": ""ja3"", ""sslsig"": ""3e686105164b7c9a4cbd59142f18a4e7""}]"
Adel Karimi,https://medium.com/@0x4d31/rdp-client-fingerprinting-9e7ac219f7f4,,,,2024-07-02,Windows 2016 - RDP,Windows,Windows 2016,,Microsoft,"[{""weight"": ""5"", ""matchtype"": ""exact"", ""testtype"": ""ja3"", ""sslsig"": ""67e3d18fd9dddbbc8eca65f7dedac674""}]"
Adel Karimi,https://medium.com/@0x4d31/rdp-client-fingerprinting-9e7ac219f7f4,,,,2024-07-02,Windows 2019 - RDP,Windows,Windows 2019,,Microsoft,"[{""weight"": ""5"", ""matchtype"": ""exact"", ""testtype"": ""ja3"", ""sslsig"": ""ce5f3254611a8c095a3d821d44539877""}]"
Adel Karimi,https://medium.com/@0x4d31/rdp-client-fingerprinting-9e7ac219f7f4,,,,2024-07-02,Windows 7 - RDP,Windows,Windows 7,,Microsoft,"[{""weight"": ""5"", ""matchtype"": ""exact"", ""testtype"": ""ja3"", ""sslsig"": ""d54b3eb800cbeccf99fd5d5cdcd7b5b5""}]"
Adel Karimi,https://medium.com/@0x4d31/rdp-client-fingerprinting-9e7ac219f7f4,,,,2024-07-02,Windows XP SP3 - RDP,Windows,Windows XP SP3,,Microsoft,"[{""weight"": ""5"", ""matchtype"": ""exact"", ""testtype"": ""ja3"", ""sslsig"": ""c8a0d08d2cbee4bed7cd90e47588ab9b""}]"
